iso3,year,gdp_pc_const2015,population,n_loans,total_loan_amount,kiva_active,log_gdp_pc,log_population,c_log_gdp_pc,c_log_gdp_pc_sq,institutional_pca1,institutional_index,financial_access_index
GNB,2014,623.610159103365,1741122.0,0.0,0.0,0,6.435525428108276,14.37004029096494,-2.3305560567942685,5.4314915338604495,,,
GNB,2015,645.066837207039,1786457.0,0.0,0.0,0,6.469353935004025,14.395744886746469,-2.2967275498985193,5.274957438462856,,,
GNB,2016,663.242608032005,1831893.0,0.0,0.0,0,6.497140847885263,14.420860416396971,-2.2689406370172813,5.148091614308386,,,
GNB,2017,677.466131311367,1877072.0,0.0,0.0,0,6.518359560819951,14.4452236739166,-2.247721924082594,5.052253848001558,,,
GNQ,2013,10731.6455729191,1346218.0,0.0,0.0,0,9.280952185741047,14.112809737439497,0.5148707008385021,0.2650918385819303,,,
GNQ,2014,10363.4872473549,1399828.0,0.0,0.0,0,9.246044066061625,14.151859929895073,0.4799625811590804,0.23036407931288685,,,
GNQ,2015,9068.91003238645,1453923.0,0.0,0.0,0,9.112607363052838,14.189775978314302,0.34652587815029356,0.1200801842278321,,,
GNQ,2016,7971.83401904573,1508186.0,0.0,0.0,0,8.983669860624934,14.226418162119083,0.21758837572238932,0.04734470124950766,,,
GNQ,2017,7259.10936454803,1562396.0,0.0,0.0,0,8.890012423233896,14.261731098377478,0.12393093833135183,0.01535887747568933,,,
GRC,2013,17644.8766635021,10965211.0,0.0,0.0,0,9.77820074620124,16.210238182695036,1.012119261298695,1.024385399091816,,,
GRC,2014,17903.5252440012,10892413.0,0.0,0.0,0,9.792752913444167,16.203577049794717,1.026671428541622,1.054054222183695,,,
GRC,2015,17980.7298238137,10820883.0,0.0,0.0,0,9.797055898070218,16.196988436185933,1.030974413167673,1.0629082406064279,,,
GRC,2016,18049.928997892,10775971.0,0.0,0.0,0,9.800897030118499,16.192829305903164,1.0348155452159542,1.0708432126205925,,,
GRC,2017,18352.0884461258,10754679.0,0.0,0.0,0,9.81749865878462,16.190851473655563,1.0514171738820757,1.105478073534171,,,
GRD,2013,7688.75297701343,113487.0,0.0,0.0,0,8.947513887713324,11.639443571898747,0.18143240281077944,0.03291771678969293,,,
GRD,2014,8206.62862112333,114132.0,0.0,0.0,0,9.012697475128231,11.645110952270386,0.2466159902256866,0.060819446634995944,,,
GRD,2015,8694.12438005692,114676.0,0.0,0.0,0,9.070402717871168,11.649866039723841,0.3043212329686238,0.09261141283554339,,,
GRD,2016,8983.68397337899,115130.0,0.0,0.0,0,9.10316531919438,11.65381720366771,0.3370838342918354,0.11362551134088555,,,
GRD,2017,9357.40728883583,115438.0,0.0,0.0,0,9.143923532044312,11.656488868280348,0.37784204714176717,0.1427646125882814,,,
GRL,2013,43338.3839246907,56483.0,0.0,0.0,0,10.676793986086187,10.94169498690382,1.9107125011836423,3.6508222621794504,,,
GRL,2014,45545.1429414917,56295.0,0.0,0.0,0,10.726459265641253,10.938361000237231,1.9603777807387086,3.843081043214024,,,
GRL,2015,44536.3549705377,56114.0,0.0,0.0,0,10.704061100249618,10.935140614744478,1.9379796153470732,3.75576498950079,,,
GRL,2016,46561.7831434013,56186.0,0.0,0.0,0,10.748535379425444,10.936422894528368,1.9824538945228998,3.9301234439090127,,,
GRL,2017,46597.9452470348,56172.0,0.0,0.0,0,10.749311725730324,10.93617369108807,1.9832302408277798,3.9332021881338135,,,
GTM,2013,3717.30457960279,15387337.0,1241.0,1834250.0,1,8.220754109259989,16.54905545640493,-0.5453273756425556,0.29738194662519696,-0.4259525498931141,-0.4195992653939249,0.2407010825371247
GTM,2014,3809.61584332802,15681725.0,1525.0,2230625.0,1,8.24528363451438,16.56800657959068,-0.5207978503881652,0.2712304009689337,-0.4259525498931141,-0.4195992653939249,0.2407010825371247
GTM,2015,3893.50533299068,15971743.0,2440.0,3356600.0,1,8.267065144732472,16.58633165637714,-0.4990163401700727,0.2490173077567337,-0.4259525498931141,-0.4195992653939249,0.2407010825371247
GTM,2016,3924.7789643024,16268760.0,2262.0,3830250.0,1,8.275065313803355,16.6047572624002,-0.49101617109919005,0.2410968802809091,-0.4259525498931141,-0.4195992653939249,0.2407010825371247
GTM,2017,3972.74059262672,16567357.0,2056.0,3785975.0,1,8.287211461114792,16.622944871550697,-0.4788700237877528,0.2293164996824829,-0.4259525498931141,-0.4195992653939249,0.2407010825371247
GUM,2013,34044.3190415455,165966.0,2.0,8000.0,1,10.435418456000052,12.019538227083238,1.6693369710975077,2.786685923073001,1.747132836758993,1.5708666879415514,
GUM,2014,34755.2691107298,165486.0,1.0,4300.0,1,10.45608646858416,12.016641878076122,1.6900049836816162,2.8561168448687,1.747132836758993,1.5708666879415514,
GUM,2015,35165.7014644795,164905.0,0.0,0.0,0,10.467826496345793,12.013124829494918,1.7017450114432489,2.895936083971983,1.747132836758993,1.5708666879415514,
GUM,2016,35373.8483143417,164233.0,0.0,0.0,0,10.473728077930526,12.00904143022925,1.707646593027981,2.916056886680071,1.747132836758993,1.5708666879415514,
GUM,2017,35850.9025520506,163490.0,0.0,0.0,0,10.487124021500279,12.004507105369457,1.721042536597734,2.9619874127787624,1.747132836758993,1.5708666879415514,
GUY,2013,5573.3421790463,750021.0,0.0,0.0,0,8.625750185118779,13.5278564851205,-0.14033129978376557,0.019692873699001082,,,
GUY,2014,5635.71704117947,754229.0,0.0,0.0,0,8.63687966614777,13.533451314406328,-0.12920181875477432,0.016693109969541552,,,
GUY,2015,5640.41560569466,758781.0,0.0,0.0,0,8.637713030730161,13.539468477193392,-0.1283684541723833,0.01647846002660727,,,
GUY,2016,5818.61682204646,763548.0,0.0,0.0,0,8.668817853037813,13.545731270034043,-0.09726363186473108,0.009460214083517932,,,
GUY,2017,5997.18271426826,768479.0,0.0,0.0,0,8.69904509031623,13.552168515627764,-0.06703639458631372,0.004493878199131951,,,
HKG,2013,40959.9776349249,7178900.0,0.0,0.0,0,10.620350713690899,15.786656725944958,1.854269228788354,3.438314372831357,,,
HKG,2014,41796.8593150091,7229500.0,0.0,0.0,0,10.64057647968543,15.793680435450318,1.8744949947828857,3.513731485466091,,,
HKG,2015,42432.1619740441,7291300.0,0.0,0.0,0,10.655661890799847,15.802192414561189,1.889580405897302,3.5705141103510125,,,
HKG,2016,43087.5537128127,7336600.0,0.0,0.0,0,10.67098945742284,15.808386078014513,1.904907972520295,3.6286743837713815,,,
HKG,2017,44380.8176753147,7393200.0,0.0,0.0,0,10.700562620726833,15.816071216790663,1.9344811358242886,3.7422172648600296,,,
HND,2013,2205.40126728067,8889278.0,2486.0,1937850.0,1,7.698664751950635,16.00035638934384,-1.0674167329519095,1.1393784817857282,-0.3504201792727882,-0.3437447193084035,-0.0892480724836982
HND,2014,2229.24772232218,9063122.0,2461.0,2168375.0,1,7.709419463290649,16.01972421027259,-1.0566620216118956,1.1165346279169381,-0.3504201792727882,-0.3437447193084035,-0.0892480724836982
HND,2015,2271.20265980349,9237305.0,1448.0,1523275.0,1,7.728064776258591,16.038760734408207,-1.038016708643954,1.0774786874240274,-0.3504201792727882,-0.3437447193084035,-0.0892480724836982
HND,2016,2315.72983058198,9412380.0,1700.0,1465675.0,1,7.747480178426329,16.057536402005034,-1.0186013064762154,1.037548621555053,-0.3504201792727882,-0.3437447193084035,-0.0892480724836982
HND,2017,2383.37398439714,9588137.0,1592.0,1389325.0,1,7.776272403264893,16.076037163128532,-0.9898090816376515,0.979722018092371,-0.3504201792727882,-0.3437447193084035,-0.0892480724836982
HRV,2013,11838.4554388595,4233922.0,0.0,0.0,0,9.379108447129262,15.258639308211553,0.6130269622267175,0.37580205641691733,,,
HRV,2014,11862.7815706266,4201598.0,0.0,0.0,0,9.381161178832615,15.250975487081362,0.6150796939300704,0.37832302988510913,,,
HRV,2015,12283.8750299177,4151725.0,0.0,0.0,0,9.416042708105977,15.239034468493696,0.649961223203432,0.42244959166810153,,,
HRV,2016,12848.473748279,4106867.0,0.0,0.0,0,9.460980308816126,15.228171008679245,0.6948988239135812,0.4828843754764783,,,
HRV,2017,13485.3711360576,4041407.0,0.0,0.0,0,9.509360757335081,15.212103456633077,0.7432792724325363,0.5524640768278406,,,
HTI,2013,1392.38204736859,10222362.0,144.0,357450.0,1,7.238771262553812,16.14008823149665,-1.5273102223487323,2.332676515290934,-1.0930218868337975,-1.0632213087212947,-0.7230323449136171
HTI,2014,1411.76834802154,10373235.0,555.0,675175.0,1,7.25259834511913,16.154739489126978,-1.513483139783415,2.290631214408664,-1.0930218868337975,-1.0632213087212947,-0.7230323449136171
HTI,2015,1411.12684746796,10523242.0,687.0,554875.0,1,7.252143846797231,16.169096892702647,-1.5139376381053138,2.292007172071896,-1.0930218868337975,-1.0632213087212947,-0.7230323449136171
HTI,2016,1416.74881879698,10671457.0,1476.0,988850.0,1,7.256119961308058,16.183083165033473,-1.5099615235944865,2.2799838027357833,-1.0930218868337975,-1.0632213087212947,-0.7230323449136171
HTI,2017,1432.67228609541,10817754.0,1665.0,1281725.0,1,7.267296710882687,16.196699231276973,-1.4987847740198577,2.246355798833756,-1.0930218868337975,-1.0632213087212947,-0.7230323449136171
HUN,2013,11729.5720798501,9872734.0,0.0,0.0,0,9.369868460150887,16.10528737406514,0.603786975248342,0.364558711479542,,,
HUN,2014,12287.3779441033,9833038.0,0.0,0.0,0,9.416327831067596,16.10125849829261,0.6502463461650514,0.42282031070099985,,,
HUN,2015,12782.9412577973,9797755.0,0.0,0.0,0,9.455866846819694,16.09766383576494,0.6897853619171492,0.4758038455151726,,,
HUN,2016,13145.6559885563,9759755.0,0.0,0.0,0,9.48384663995505,16.093777855615187,0.7177651550525059,0.5151868178075479,,,
HUN,2017,13734.2442804335,9726756.0,0.0,0.0,0,9.527647575569224,16.090390996721485,0.7615660906666797,0.5799829104533294,,,
IDN,2013,3055.24246006469,255852467.0,758.0,826850.0,1,8.024614233453086,19.360111535537463,-0.7414672514494587,0.5497736849720148,0.3090793240523599,0.316874162059042,0.1479529499443898
IDN,2014,3170.72103011429,258877399.0,1350.0,1250950.0,1,8.061714295302249,19.371865144657846,-0.7043671896002959,0.4961331377854192,0.3090793240523599,0.316874162059042,0.1479529499443898
IDN,2015,3288.22269725538,261799249.0,1612.0,1304425.0,1,8.09810248419129,19.383088542833974,-0.667979000711254,0.44619594539120555,0.3090793240523599,0.316874162059042,0.1479529499443898
IDN,2016,3416.81005170972,264627418.0,2467.0,1645275.0,1,8.136462661371946,19.393833424836224,-0.6296188235305991,0.3964198629440556,0.3090793240523599,0.316874162059042,0.1479529499443898
IDN,2017,3553.51999262321,267346658.0,1187.0,917675.0,1,8.175693938429035,19.404056718813333,-0.5903875464735098,0.34855745503101065,0.3090793240523599,0.316874162059042,0.1479529499443898
IND,2013,1399.4537980281,1295829511.0,807.0,894175.0,1,7.243837295211632,20.982416876068694,-1.5222441896909125,2.317227373047743,0.2817792565981101,0.3286911331837746,-0.1927176543519101
IND,2014,1484.31640682961,1312277191.0,2799.0,2644375.0,1,7.302709613150179,20.995029778781227,-1.4633718717523658,2.1414572350360226,0.2817792565981101,0.3286911331837746,-0.1927176543519101
IND,2015,1583.99815907985,1328024498.0,2505.0,1699775.0,1,7.3677074101766316,21.00695833511966,-1.398374074725913,1.9554500528655534,0.2817792565981101,0.3286911331837746,-0.1927176543519101
IND,2016,1694.46534973787,1343944296.0,3449.0,1614175.0,1,7.43512254217345,21.01887463175987,-1.3309589427290947,1.7714517072305496,0.2817792565981101,0.3286911331837746,-0.1927176543519101
IND,2017,1788.69770318481,1359657400.0,5211.0,1701500.0,1,7.489243093928834,21.03049859319457,-1.2768383909737109,1.6303162766643349,0.2817792565981101,0.3286911331837746,-0.1927176543519101
IRL,2013,47928.0346487005,4623816.0,0.0,0.0,0,10.777455886695826,15.34673089615507,2.0113744017932813,4.04562698418928,,,
IRL,2014,52044.6201181887,4657740.0,0.0,0.0,0,10.859856708820013,15.354040909920927,2.0937752239174685,4.3838946882906455,,,
IRL,2015,64250.1385181257,4701957.0,0.0,0.0,0,11.070539158679278,15.363489362995674,2.3044576737767333,5.310525170228473,,,
IRL,2016,64205.979777351,4762722.0,0.0,0.0,0,11.06985162828991,15.376329911503914,2.303770143387366,5.307356873563045,,,
IRL,2017,69748.6221034014,4827445.0,0.0,0.0,0,11.15265294469854,15.389827900159315,2.386571459795995,5.695723332712787,,,
IRN,2013,4916.97291948475,80414686.0,0.0,0.0,0,8.500448359868757,18.20270737916012,-0.2656331250337871,0.07056095711521558,,,
IRN,2014,5093.20319702187,81502045.0,0.0,0.0,0,8.535662223403056,18.21613866992083,-0.23041926149948821,0.05309303606996953,,,
IRN,2015,4952.73355532178,82619362.0,0.0,0.0,0,8.507694936536325,18.22975461780189,-0.25838654836621977,0.06676360837660883,,,
IRN,2016,5312.61724954192,83812228.0,0.0,0.0,0,8.57783988349113,18.244089473661607,-0.18824160141141455,0.03543490050193387,,,
IRN,2017,5395.2398398598,85026754.0,0.0,0.0,0,8.593272332655868,18.25847651787145,-0.1728091522466766,0.029863003100215047,,,
IRQ,2013,4504.82687537354,35281989.0,818.0,2366100.0,1,8.412904739864173,17.37888316506473,-0.3531767450383718,0.12473381323589909,-1.984189887140256,-1.714931108790877,-0.6361569542973633
IRQ,2014,4446.97343234862,36550059.0,977.0,2584500.0,1,8.399979016206505,17.414193358385845,-0.3661024686960399,0.13403101758533487,-1.984189887140256,-1.714931108790877,-0.6361569542973633
IRQ,2015,4440.14189252367,37560535.0,16.0,44550.0,1,8.398441612691233,17.44146445607936,-0.36763987221131167,0.13515907563954957,-1.984189887140256,-1.714931108790877,-0.6361569542973633
IRQ,2016,4932.9272911439,38469627.0,0.0,0.0,0,8.503687861847576,17.465379578814563,-0.2623936230549688,0.06885041341991306,-1.984189887140256,-1.714931108790877,-0.6361569542973633
IRQ,2017,4736.32710809857,39337353.0,0.0,0.0,0,8.463017242611702,17.48768508345554,-0.3030642422908425,0.0918479349553225,-1.984189887140256,-1.714931108790877,-0.6361569542973633
ISL,2013,51696.0876507326,323764.0,0.0,0.0,0,10.853137383566025,12.687770134304166,2.087055898663481,4.35580232414603,,,
ISL,2014,52102.575810195,327386.0,0.0,0.0,0,10.860969666254384,12.698895181856445,2.0948881813518394,4.388556492367617,,,
ISL,2015,53505.6964079339,330815.0,0.0,0.0,0,10.8875434021307,12.709314585722742,2.121461917228155,4.500600666249358,,,
ISL,2016,56049.2928672039,335439.0,0.0,0.0,0,10.933986812313744,12.723195400681126,2.1679053274111997,4.6998135086178605,,,
ISL,2017,56657.9800322797,343400.0,0.0,0.0,0,10.944788122065628,12.746651227445513,2.178706637163083,4.746762610818471,,,
ITA,2013,30330.0221599668,60311613.0,0.0,0.0,0,10.319893331311004,17.915035230219583,1.5538118464084594,2.414331254039266,,,
ITA,2014,30325.0287793923,60320707.0,0.0,0.0,0,10.319728682843698,17.915186002417567,1.553647197941153,2.413819615670396,,,
ITA,2015,30639.8829751432,60229605.0,0.0,0.0,0,10.330057804498121,17.913674566804808,1.563976319595577,2.446021928255726,,,
ITA,2016,31077.6792675211,60115223.0,0.0,0.0,0,10.344245132051489,17.91177366194095,1.5781636471489442,2.490600497182457,,,
ITA,2017,31635.52277108,60002252.0,0.0,0.0,0,10.362035906529954,17.90989265281535,1.5959544216274093,2.5470705159120786,,,
JAM,2013,5289.88438546111,2783687.0,0.0,0.0,0,8.573551669313158,14.839286865955009,-0.19252981558938664,0.03706772989088323,,,
JAM,2014,5307.19165380801,2793749.0,0.0,0.0,0,8.576818095574732,14.842894979402118,-0.18926338932781306,0.03582063053985134,,,
JAM,2015,5339.30718256806,2802534.0,0.0,0.0,0,8.582851182445014,14.846034565879837,-0.18323030245753102,0.0335733437386783,,,
JAM,2016,5472.28314023034,2809915.0,0.0,0.0,0,8.607451201426887,14.848664791742095,-0.15863028347565766,0.02516356683556751,,,
JAM,2017,5586.1365723133,2815764.0,0.0,0.0,0,8.628043195241927,14.850744185929901,-0.13803828966061715,0.019054569412428446,,,
JOR,2013,5007.76162067161,7991809.0,1313.0,1424550.0,1,8.518744311940884,15.893927700126044,-0.2473371729616609,0.06117567712866657,0.6056704752714042,0.5825652389362322,-0.1275868065260665
JOR,2014,4703.39944986815,8791710.0,1389.0,1512675.0,1,8.456040813458008,15.989319789990201,-0.3100406714445363,0.0961252179497789,0.6056704752714042,0.5825652389362322,-0.1275868065260665
JOR,2015,4441.61896013754,9544729.0,1076.0,1213050.0,1,8.398774219626274,16.071499622910746,-0.36730726527627056,0.1349146271247326,0.6056704752714042,0.5825652389362322,-0.1275868065260665
JOR,2016,4326.17261571505,10006367.0,1134.0,1322250.0,1,8.372438507639053,16.11873214835087,-0.3936429772634913,0.15495479354886552,0.6056704752714042,0.5825652389362322,-0.1275868065260665
JOR,2017,4335.92512689541,10234226.0,1440.0,1593075.0,1,8.374690275187968,16.14124815135525,-0.39139120971457686,0.1531870790418399,0.6056704752714042,0.5825652389362322,-0.1275868065260665
JPN,2013,34636.6924746166,127445000.0,0.0,0.0,0,10.452668875283202,18.663195456945832,1.686587390380657,2.8445770253910347,,,
JPN,2014,34996.8796756631,127276000.0,0.0,0.0,0,10.463014184373353,18.66186851472436,1.6969326994708087,2.879580586533286,,,
JPN,2015,35664.6446110613,127141000.0,0.0,0.0,0,10.481915130021003,18.660807264786893,1.7158336451184582,2.944085097720495,,,
JPN,2016,35934.4467886662,127076000.0,0.0,0.0,0,10.489451635006422,18.66029589063476,1.723370150103877,2.9700046742690596,,,
JPN,2017,36547.7357437305,126972000.0,0.0,0.0,0,10.506374513703035,18.6594771476743,1.7402930288004903,3.028619826091584,,,
KAZ,2013,9959.72586930534,17556502.0,0.0,0.0,0,9.20630482703776,16.68093492359426,0.44022334213521574,0.1937965909606992,,,
KAZ,2014,10226.7100539683,17816285.0,0.0,0.0,0,9.232758209369432,16.69562348464815,0.4666767244668879,0.21778716515914362,,,
KAZ,2015,10196.1226255982,18084169.0,0.0,0.0,0,9.22976279225756,16.71054747263056,0.46368130735501545,0.21500035479045632,,,
KAZ,2016,10151.423313302,18363600.0,0.0,0.0,0,9.225369202550446,16.725881002367128,0.45928771764790177,0.21094520758221874,,,
KAZ,2017,10404.2718646317,18651931.0,0.0,0.0,0,9.249971757006811,16.741460237568315,0.4838902721042668,0.2341497954371414,,,
KEN,2013,1413.94142522583,44986791.0,16391.0,9007200.0,1,7.254136420722833,17.62187947131192,-1.5119450641797112,2.285977877097391,-0.2898581318077513,-0.2093927329674495,-0.5856683858850739
KEN,2014,1450.59338202277,46051440.0,20196.0,9359850.0,1,7.279727980684498,17.645269590534987,-1.4863535042180462,2.209246739501266,-0.2898581318077513,-0.2093927329674495,-0.5856683858850739
KEN,2015,1489.11959777284,47088526.0,21923.0,9627625.0,1,7.305940350326721,17.667539919967243,-1.4601411345758235,2.132012132880373,-0.2898581318077513,-0.2093927329674495,-0.5856683858850739
KEN,2016,1517.97796057742,48139687.0,20604.0,9963925.0,1,7.325134439126475,17.689617488428517,-1.4409470457760696,2.0763283887307824,-0.2898581318077513,-0.2093927329674495,-0.5856683858850739
KEN,2017,1542.33773973372,49197766.0,24151.0,10044475.0,1,7.341054557205019,17.711358773927564,-1.4250269276975258,2.0307017446630495,-0.2898581318077513,-0.2093927329674495,-0.5856683858850739
KGZ,2013,1069.78404438716,5777150.0,1148.0,1644900.0,1,6.975212079410454,15.569421039460071,-1.7908694054920904,3.207213227527593,-0.1905952793088575,-0.2258522716711309,-0.1152716796034346
KGZ,2014,1088.58214229508,5905848.0,1468.0,2072475.0,1,6.992631341580301,15.591453604415701,-1.7734501433222434,3.1451254108496856,-0.1905952793088575,-0.2258522716711309,-0.1152716796034346
KGZ,2015,1105.65193844261,6040036.0,2337.0,2892950.0,1,7.008190429517273,15.613920530158136,-1.7578910553852714,3.0901809626035432,-0.1905952793088575,-0.2258522716711309,-0.1152716796034346
KGZ,2016,1128.3161612818,6175338.0,1340.0,1449775.0,1,7.028481677609842,15.636074175822413,-1.7375998072927024,3.0192530903036365,-0.1905952793088575,-0.2258522716711309,-0.1152716796034346
KGZ,2017,1157.18275758067,6306696.0,1376.0,1797875.0,1,7.05374367287057,15.65712248407187,-1.7123378120319748,2.9321007825144507,-0.1905952793088575,-0.2258522716711309,-0.1152716796034346
KHM,2013,1376.29557595926,15170208.0,4691.0,3509375.0,1,7.227150803535258,16.534844062502962,-1.5389306813672867,2.3683076420535816,-0.0674564638311513,-0.1265817627465109,-0.2751376939842131
KHM,2014,1464.53115866927,15396772.0,6233.0,4398975.0,1,7.289290442019109,16.54966843502292,-1.4767910428834359,2.180911784340746,-0.0674564638311513,-0.1265817627465109,-0.2751376939842131
KHM,2015,1547.32010444393,15623251.0,7390.0,4933025.0,1,7.344279748653593,16.56427081132144,-1.421801736248952,2.021520177200534,-0.0674564638311513,-0.1265817627465109,-0.2751376939842131
KHM,2016,1645.46671578126,15852803.0,11590.0,5568700.0,1,7.405779340759346,16.57885688807812,-1.3603021441431986,1.8504219233605834,-0.0674564638311513,-0.1265817627465109,-0.2751376939842131
KHM,2017,1753.93530504662,16073372.0,15696.0,7811325.0,1,7.4696172880139295,16.59267454768711,-1.296464196888615,1.6808194138140415,-0.0674564638311513,-0.1265817627465109,-0.2751376939842131
KIR,2013,1493.49148676402,113838.0,0.0,0.0,0,7.308871937448435,11.64253166409219,-1.4572095474541094,2.1234596651914104,,,
KIR,2014,1492.8508200481,115326.0,0.0,0.0,0,7.308442872954196,11.655518179535186,-1.4576386119483482,2.124710323042707,,,
KIR,2015,1639.85274740652,116815.0,0.0,0.0,0,7.402361728620289,11.668346765788058,-1.3637197562822552,1.8597315736745335,,,
KIR,2016,1731.43702001694,118478.0,0.0,0.0,0,7.456706990103825,11.682482568313045,-1.3093744947987194,1.7144615676294015,,,
KIR,2017,1768.87874841933,120275.0,0.0,0.0,0,7.478101149368208,11.697536066567654,-1.2879803355343364,1.658893344723142,,,
KNA,2013,18773.8926898397,47069.0,0.0,0.0,0,9.840222496988394,10.759369889215188,1.0741410120858497,1.1537789138448133,,,
KNA,2014,20187.8061975481,47089.0,0.0,0.0,0,9.912834047530385,10.75979470708092,1.1467525626278405,1.3150414398935193,,,
KNA,2015,20328.8003530109,47087.0,0.0,0.0,0,9.9197938961755,10.759752233414586,1.1537124112729558,1.3310523279252577,,,
KNA,2016,21133.6575914414,47075.0,0.0,0.0,0,9.958622195083098,10.759497353525353,1.1925407101805536,1.4221533454379391,,,
KNA,2017,21191.6047083703,47050.0,0.0,0.0,0,9.96136037790753,10.758966145013526,1.1952788930049856,1.4286916320632237,,,
KOR,2013,28732.711152033,50428893.0,0.0,0.0,0,10.265791514107688,17.736074842592465,1.4997100292051435,2.2491301716984924,,,
KOR,2014,29470.6732991655,50746659.0,0.0,0.0,0,10.29115092240545,17.7423563412068,1.5250694375029052,2.325836789205428,,,
KOR,2015,30171.7906545222,51014947.0,0.0,0.0,0,10.31466268254703,17.74762922618088,1.548581197644486,2.398103725698031,,,
KOR,2016,31005.4072876388,51217803.0,0.0,0.0,0,10.341916896889888,17.75159774441469,1.5758354119873434,2.4832572456733204,,,
KOR,2017,31979.9027302467,51361911.0,0.0,0.0,0,10.372862944802542,17.754407424597705,1.606781459899997,2.5817466598783656,,,
KWT,2013,32311.1800008536,3507844.0,0.0,0.0,0,10.383168579378946,15.070512161702048,1.6170870944764015,2.6149706711221303,,,
KWT,2014,31073.1537300624,3665876.0,0.0,0.0,0,10.34409950126109,15.114577882478034,1.5780180163585449,2.490140859952157,,,
KWT,2015,29882.2126495698,3834574.0,0.0,0.0,0,10.30501868769552,15.159568904475215,1.538937202792976,2.3683277141402694,,,
KWT,2016,29454.4426388829,4004096.0,0.0,0.0,0,10.290600031314794,15.202828395153803,1.5245185464122493,2.3241567983549176,,,
KWT,2017,27048.3706935958,4154812.0,0.0,0.0,0,10.205382049321752,15.239777738557288,1.4393005644192076,2.0715861147374497,,,
LAO,2013,1890.27861294875,6611385.0,0.0,0.0,0,7.5444795114478715,15.704303720892927,-1.221601973454673,1.4923113815483517,0.1473287658186864,0.0049378752681262,-0.311036318280728
LAO,2014,2006.31195444447,6703172.0,193.0,254425.0,1,7.604053467121512,15.71809140516305,-1.162028017781033,1.3503091141081165,0.1473287658186864,0.0049378752681262,-0.311036318280728
LAO,2015,2121.01339097363,6801645.0,633.0,491275.0,1,7.6596492680636725,15.732675052655107,-1.106432216838872,1.2241922504589808,0.1473287658186864,0.0049378752681262,-0.311036318280728
LAO,2016,2234.76098741846,6908802.0,342.0,244975.0,1,7.711889560576732,15.748306808788456,-1.0541919243258127,1.1113206133137599,0.1473287658186864,0.0049378752681262,-0.311036318280728
LAO,2017,2351.57441747595,7018147.0,590.0,294125.0,1,7.762840347695303,15.76400978104443,-1.0032411372072412,1.0064927793848786,0.1473287658186864,0.0049378752681262,-0.311036318280728
LBN,2013,8443.53856528784,5743436.0,1361.0,2154275.0,1,9.041156761014575,15.563568195474259,0.2750752761120303,0.07566640752810971,-0.8992233200038201,-0.7481540782728945,-0.0080179135657675
LBN,2014,7830.4151113336,6346990.0,1291.0,1916475.0,1,8.965770803075566,15.663491242739862,0.1996893181730215,0.03987582379240621,-0.8992233200038201,-0.7481540782728945,-0.0080179135657675
LBN,2015,7714.1099998804,6472469.0,2611.0,3641275.0,1,8.950806398438399,15.683068201102348,0.18472491353585418,0.0341232936808288,-0.8992233200038201,-0.7481540782728945,-0.0080179135657675
LBN,2016,8019.1416913426,6323060.0,3170.0,4167550.0,1,8.9895866741038,15.659713826162264,0.22350518920125495,0.049954569599888775,-0.8992233200038201,-0.7481540782728945,-0.0080179135657675
LBN,2017,8305.57405425721,6160128.0,4107.0,5568400.0,1,9.02468214118266,15.633608114514598,0.25860065628011597,0.06687429942850669,-0.8992233200038201,-0.7481540782728945,-0.0080179135657675
LBR,2013,717.007280358975,4470239.0,2783.0,853525.0,1,6.575085994465748,15.312952432721934,-2.190995490436797,4.80046123911438,-0.5487648549834702,-0.5828063998690499,-0.6707980442672459
LBR,2014,707.157694930142,4564293.0,2053.0,538550.0,1,6.561253689016782,15.333774185975361,-2.2048277958857625,4.861265609510469,-0.5487648549834702,-0.5828063998690499,-0.6707980442672459
LBR,2015,692.590082351257,4659431.0,37.0,14025.0,1,6.540438312419157,15.354403895642358,-2.2256431724833874,4.953487531221917,-0.5487648549834702,-0.5828063998690499,-0.6707980442672459
LBR,2016,668.031513175601,4755608.0,382.0,156250.0,1,6.504335347836498,15.37483511119238,-2.261746137066047,5.115495588533186,-0.5487648549834702,-0.5828063998690499,-0.6707980442672459
LBR,2017,671.260899835355,4848925.0,2140.0,769875.0,1,6.509157883807223,15.394267588861252,-2.2569236010953215,5.093704141181074,-0.5487648549834702,-0.5828063998690499,-0.6707980442672459
LBY,2013,10126.314927806,6304628.0,0.0,0.0,0,9.222892752955376,15.65679452484752,0.45681126805283157,0.20867653462003594,,,
LBY,2014,7644.24843947404,6427252.0,0.0,0.0,0,8.941708806071418,15.676057633169313,0.17562732116887325,0.030844955940954554,,,
LBY,2015,7458.48917756374,6531819.0,0.0,0.0,0,8.917108149572451,15.69219602295189,0.15102666466990655,0.0228090534413164,,,
LBY,2016,7236.16409923502,6632126.0,0.0,0.0,0,8.886846524427611,15.70743597441052,0.12076503952506634,0.014584194771490836,,,
LBY,2017,9435.60060040046,6738770.0,0.0,0.0,0,9.152245112416871,15.72338797365309,0.38616362751432654,0.14912234721502354,,,
LIE,2015,167187.15730982,37494.0,0.0,0.0,0,12.026869166334706,10.531936199157137,3.260787681432161,10.632736303379728,,,
LKA,2013,3728.93585962083,20585000.0,0.0,0.0,0,8.223878179607409,16.84007321318614,-0.5422033052951356,0.29398442427297,0.5110994491981401,0.4771697387880011,
